Job ID,Arrival,Burst,Priority,Start,End,Turn Around
952,461,83,2,47515,47598,47137
951,461,84,1,47598,47682,47221
955,462,46,2,47682,47728,47266
954,462,49,2,47728,47777,47315
957,463,4,3,47777,47781,47318
958,463,10,1,47781,47791,47328
959,463,69,2,47791,47860,47397
956,463,80,3,47860,47940,47477
960,464,74,3,47940,48014,47550
964,465,16,1,48014,48030,47565
961,465,20,1,48030,48050,47585
963,465,50,3,48050,48100,47635
965,465,83,1,48100,48183,47718
962,465,96,2,48183,48279,47814
968,466,7,2,48279,48286,47820
969,466,21,1,48286,48307,47841
967,466,27,1,48307,48334,47868
966,466,55,1,48334,48389,47923
970,466,57,1,48389,48446,47980
971,467,42,2,48446,48488,48021
972,468,61,3,48488,48549,48081
974,469,9,3,48549,48558,48089
975,469,63,1,48558,48621,48152
973,469,76,3,48621,48697,48228
976,469,99,1,48697,48796,48327
979,470,15,3,48796,48811,48341
978,470,22,2,48811,48833,48363
977,470,30,3,48833,48863,48393
982,471,42,3,48863,48905,48434
981,471,47,2,48905,48952,48481
983,471,56,2,48952,49008,48537
980,471,78,3,49008,49086,48615
984,472,13,3,49086,49099,48627
985,473,7,2,49099,49106,48633
986,474,10,2,49106,49116,48642
987,474,90,3,49116,49206,48732
988,475,77,2,49206,49283,48808
989,476,71,1,49283,49354,48878
992,477,6,2,49354,49360,48883
991,477,53,2,49360,49413,48936
993,477,55,1,49413,49468,48991
990,477,60,1,49468,49528,49051
994,478,4,3,49528,49532,49054
997,479,50,3,49532,49582,49103
996,479,90,1,49582,49672,49193
995,479,92,1,49672,49764,49285
998,480,62,3,49764,49826,49346
999,481,39,3,49826,49865,49384
1000,482,54,1,49865,49919,49437
1003,483,40,1,49919,49959,49476
1001,483,42,3,49959,50001,49518
1002,483,79,3,50001,50080,49597
1004,484,1,2,50080,50081,49597
1005,485,65,3,50081,50146,49661
1006,486,58,2,50146,50204,49718
1007,487,99,1,50204,50303,49816
1008,488,66,3,50303,50369,49881
1009,489,27,1,50369,50396,49907
1011,490,25,1,50396,50421,49931
1010,490,98,3,50421,50519,50029
1013,491,35,3,50519,50554,50063
1012,491,41,1,50554,50595,50104
1016,492,32,3,50595,50627,50135
1014,492,44,3,50627,50671,50179
1015,492,90,2,50671,50761,50269
1017,493,46,2,50761,50807,50314
1018,494,16,3,50807,50823,50329
1019,495,64,1,50823,50887,50392
1020,495,84,2,50887,50971,50476
1021,496,83,3,50971,51054,50558
1022,497,16,2,51054,51070,50573
1023,497,69,2,51070,51139,50642
1025,498,10,1,51139,51149,50651
1026,498,32,3,51149,51181,50683
1027,498,53,1,51181,51234,50736
1024,498,86,2,51234,51320,50822
1030,499,22,3,51320,51342,50843
1028,499,51,1,51342,51393,50894
1029,499,89,3,51393,51482,50983
1031,500,29,1,51482,51511,51011
1037,501,14,3,51511,51525,51024
1034,501,23,3,51525,51548,51047
1036,501,53,1,51548,51601,51100
1033,501,54,2,51601,51655,51154
1032,501,64,1,51655,51719,51218
1035,501,76,3,51719,51795,51294
1038,502,43,3,51795,51838,51336
1039,502,69,3,51838,51907,51405
1040,503,87,3,51907,51994,51491
1041,504,26,2,51994,52020,51516
1042,505,64,2,52020,52084,51579
1043,506,43,1,52084,52127,51621
1044,506,91,2,52127,52218,51712
1046,507,48,3,52218,52266,51759
1045,507,83,3,52266,52349,51842
1048,508,32,3,52349,52381,51873
1050,508,52,2,52381,52433,51925
1049,508,64,3,52433,52497,51989
1047,508,88,3,52497,52585,52077
1051,509,26,1,52585,52611,52102
1052,509,41,3,52611,52652,52143
1053,510,38,1,52652,52690,52180
1054,510,40,1,52690,52730,52220
1056,510,52,3,52730,52782,52272
1055,510,59,2,52782,52841,52331
1058,511,3,3,52841,52844,52333
1057,511,41,1,52844,52885,52374
1060,511,74,3,52885,52959,52448
1059,511,100,1,52959,53059,52548
1062,512,43,1,53059,53102,52590
1061,512,96,3,53102,53198,52686
1063,513,35,3,53198,53233,52720
1065,513,56,2,53233,53289,52776
1064,513,77,3,53289,53366,52853
1066,514,52,1,53366,53418,52904
1067,515,48,2,53418,53466,52951
1068,516,57,1,53466,53523,53007
1069,517,9,3,53523,53532,53015
1071,517,28,1,53532,53560,53043
1070,517,36,1,53560,53596,53079
1072,518,22,2,53596,53618,53100
1074,519,8,2,53618,53626,53107
1075,519,43,3,53626,53669,53150
1073,519,67,2,53669,53736,53217
1076,520,99,3,53736,53835,53315
1079,521,3,2,53835,53838,53317
1077,521,22,3,53838,53860,53339
1080,521,27,1,53860,53887,53366
1081,521,43,2,53887,53930,53409
1078,521,97,3,53930,54027,53506
1082,522,24,1,54027,54051,53529
1083,523,67,3,54051,54118,53595
1084,524,16,1,54118,54134,53610
1086,525,14,3,54134,54148,53623
1085,525,35,1,54148,54183,53658
1088,526,3,3,54183,54186,53660
1087,526,15,1,54186,54201,53675
1089,526,94,1,54201,54295,53769
1092,527,39,2,54295,54334,53807
1091,527,50,2,54334,54384,53857
1090,527,64,3,54384,54448,53921
1093,528,15,3,54448,54463,53935
1094,529,39,3,54463,54502,53973
1095,530,35,3,54502,54537,54007
1097,530,92,3,54537,54629,54099
1096,530,93,1,54629,54722,54192
1098,531,15,2,54722,54737,54206
1099,531,32,1,54737,54769,54238
1100,531,45,1,54769,54814,54283
1102,532,82,2,54814,54896,54364
1103,532,87,1,54896,54983,54451
1101,532,95,1,54983,55078,54546
1108,533,1,1,55078,55079,54546
1106,533,21,1,55079,55100,54567
1104,533,47,1,55100,55147,54614
1107,533,51,3,55147,55198,54665
1105,533,60,1,55198,55258,54725
1109,534,57,1,55258,55315,54781
1110,535,26,3,55315,55341,54806
1111,535,37,2,55341,55378,54843
1112,536,6,3,55378,55384,54848
1114,537,10,3,55384,55394,54857
1113,537,24,3,55394,55418,54881
1115,538,20,3,55418,55438,54900
1116,538,42,3,55438,55480,54942
1117,538,51,3,55480,55531,54993
1118,539,2,1,55531,55533,54994
1119,540,36,3,55533,55569,55029
1120,541,38,1,55569,55607,55066
1121,542,62,3,55607,55669,55127
1122,543,6,2,55669,55675,55132
1123,543,65,3,55675,55740,55197
1125,544,0,3,55740,55740,55196
1126,544,59,2,55740,55799,55255
1124,544,87,1,55799,55886,55342
1127,545,19,1,55886,55905,55360
1129,546,34,2,55905,55939,55393
1128,546,43,1,55939,55982,55436
1130,546,68,3,55982,56050,55504
1131,547,3,3,56050,56053,55506
1132,547,55,2,56053,56108,55561
1137,548,11,2,56108,56119,55571
1136,548,12,3,56119,56131,55583
1133,548,18,2,56131,56149,55601
1135,548,54,2,56149,56203,55655
1134,548,78,2,56203,56281,55733
1138,549,9,3,56281,56290,55741
1139,549,100,3,56290,56390,55841
1140,550,58,1,56390,56448,55898
1141,550,87,3,56448,56535,55985
1142,551,26,2,56535,56561,56010
1143,552,50,3,56561,56611,56059
1144,552,91,1,56611,56702,56150
1148,553,35,1,56702,56737,56184
1147,553,40,1,56737,56777,56224
1145,553,42,1,56777,56819,56266
1149,553,73,1,56819,56892,56339
1146,553,90,3,56892,56982,56429
1150,554,52,1,56982,57034,56480
1151,555,82,2,57034,57116,56561
1152,556,39,1,57116,57155,56599
1153,556,49,3,57155,57204,56648
1154,556,95,1,57204,57299,56743
1156,557,46,1,57299,57345,56788
1155,557,53,1,57345,57398,56841
1157,558,45,1,57398,57443,56885
1158,559,25,2,57443,57468,56909
1159,560,36,3,57468,57504,56944
1161,560,64,2,57504,57568,57008
1160,560,80,1,57568,57648,57088
1163,561,64,2,57648,57712,57151
1162,561,76,1,57712,57788,57227
1164,562,35,1,57788,57823,57261
1165,562,100,2,57823,57923,57361
1168,563,20,3,57923,57943,57380
1166,563,32,1,57943,57975,57412
1167,563,97,3,57975,58072,57509
1169,564,30,2,58072,58102,57538
1171,565,21,3,58102,58123,57558
1172,565,25,2,58123,58148,57583
1170,565,54,2,58148,58202,57637
1173,566,84,3,58202,58286,57720
1174,567,2,3,58286,58288,57721
1175,567,8,2,58288,58296,57729
1176,568,94,2,58296,58390,57822
1177,569,53,3,58390,58443,57874
1178,569,92,3,58443,58535,57966
1180,569,99,1,58535,58634,58065
1179,569,99,3,58634,58733,58164
1181,570,52,3,58733,58785,58215
1182,571,59,1,58785,58844,58273
1183,572,30,1,58844,58874,58302
1185,573,20,2,58874,58894,58321
1184,573,56,2,58894,58950,58377
1186,574,50,1,58950,59000,58426
1187,575,34,3,59000,59034,58459
1188,575,79,3,59034,59113,58538
1189,576,62,1,59113,59175,58599
1190,577,33,3,59175,59208,58631
1192,578,59,1,59208,59267,58689
1191,578,96,3,59267,59363,58785
1194,579,20,2,59363,59383,58804
1193,579,96,1,59383,59479,58900
1197,580,2,1,59479,59481,58901
1199,580,2,2,59481,59483,58903
1195,580,10,1,59483,59493,58913
1196,580,27,2,59493,59520,58940
1198,580,50,1,59520,59570,58990
1200,581,76,2,59570,59646,59065
1202,582,18,1,59646,59664,59082
1201,582,35,2,59664,59699,59117
1204,583,27,2,59699,59726,59143
1203,583,29,2,59726,59755,59172
1206,584,15,2,59755,59770,59186
1207,584,53,1,59770,59823,59239
1205,584,66,1,59823,59889,59305
1208,584,80,3,59889,59969,59385
1209,585,49,2,59969,60018,59433
1211,586,14,2,60018,60032,59446
1210,586,63,2,60032,60095,59509
1212,587,34,1,60095,60129,59542
1215,588,34,3,60129,60163,59575
1213,588,54,1,60163,60217,59629
1214,588,58,1,60217,60275,59687
1217,589,80,3,60275,60355,59766
1216,589,91,1,60355,60446,59857
1218,590,87,2,60446,60533,59943
1219,591,35,3,60533,60568,59977
1220,591,78,1,60568,60646,60055
1221,591,95,1,60646,60741,60150
1222,592,8,1,60741,60749,60157
1224,592,27,2,60749,60776,60184
1223,592,28,3,60776,60804,60212
1225,592,39,1,60804,60843,60251
1226,593,42,1,60843,60885,60292
1227,594,23,2,60885,60908,60314
1230,594,47,2,60908,60955,60361
1228,594,82,2,60955,61037,60443
1229,594,88,1,61037,61125,60531
1233,595,7,3,61125,61132,60537
1231,595,71,1,61132,61203,60608
1232,595,92,3,61203,61295,60700
1234,595,99,3,61295,61394,60799
1236,596,29,1,61394,61423,60827
1235,596,58,1,61423,61481,60885
1237,597,43,1,61481,61524,60927
1238,598,12,2,61524,61536,60938
1239,599,22,1,61536,61558,60959
1240,600,5,3,61558,61563,60963
1241,601,33,2,61563,61596,60995
1242,602,75,2,61596,61671,61069
1243,602,80,2,61671,61751,61149
1245,603,0,2,61751,61751,61148
1244,603,62,2,61751,61813,61210
1246,603,95,3,61813,61908,61305
1248,604,60,3,61908,61968,61364
1247,604,82,3,61968,62050,61446
1249,605,71,3,62050,62121,61516
1250,606,47,3,62121,62168,61562
1251,606,92,2,62168,62260,61654
1252,607,88,3,62260,62348,61741
1253,608,39,2,62348,62387,61779
1254,609,74,3,62387,62461,61852
1255,610,34,1,62461,62495,61885
1256,611,43,3,62495,62538,61927
1257,611,93,3,62538,62631,62020
1258,612,12,2,62631,62643,62031
1259,613,51,2,62643,62694,62081
1260,614,28,3,62694,62722,62108
1262,615,31,3,62722,62753,62138
1263,615,39,3,62753,62792,62177
1261,615,98,1,62792,62890,62275
1264,616,8,2,62890,62898,62282
1265,617,5,1,62898,62903,62286
1266,618,1,3,62903,62904,62286
1267,618,63,3,62904,62967,62349
1269,619,8,2,62967,62975,62356
1268,619,46,3,62975,63021,62402
1270,620,46,2,63021,63067,62447
1271,620,51,2,63067,63118,62498
1272,620,77,2,63118,63195,62575
1273,621,8,3,63195,63203,62582
1275,622,55,1,63203,63258,62636
1276,622,81,3,63258,63339,62717
1274,622,83,2,63339,63422,62800
1278,623,24,2,63422,63446,62823
1279,623,48,3,63446,63494,62871
1277,623,63,3,63494,63557,62934
1280,624,23,2,63557,63580,62956
1281,625,83,3,63580,63663,63038
1282,626,55,2,63663,63718,63092
1285,627,3,2,63718,63721,63094
1284,627,58,1,63721,63779,63152
1286,627,72,3,63779,63851,63224
1283,627,84,2,63851,63935,63308
1288,628,31,1,63935,63966,63338
1287,628,100,1,63966,64066,63438
1292,629,18,2,64066,64084,63455
1291,629,44,3,64084,64128,63499
1293,629,61,2,64128,64189,63560
1289,629,72,2,64189,64261,63632
1290,629,81,2,64261,64342,63713
1296,630,63,2,64342,64405,63775
1294,630,73,3,64405,64478,63848
1295,630,80,3,64478,64558,63928
1297,631,38,3,64558,64596,63965
1299,632,22,3,64596,64618,63986
1298,632,61,2,64618,64679,64047
1300,633,28,1,64679,64707,64074
1303,634,7,1,64707,64714,64080
1302,634,39,1,64714,64753,64119
1301,634,55,1,64753,64808,64174
1304,634,67,2,64808,64875,64241
1305,634,87,2,64875,64962,64328
1307,635,48,1,64962,65010,64375
1306,635,87,1,65010,65097,64462
1308,636,3,3,65097,65100,64464
1309,636,23,1,65100,65123,64487
1311,636,29,1,65123,65152,64516
1310,636,87,3,65152,65239,64603
1312,637,11,2,65239,65250,64613
1313,638,38,1,65250,65288,64650
1314,638,66,3,65288,65354,64716
1315,639,67,3,65354,65421,64782
1316,640,39,2,65421,65460,64820
1317,641,2,1,65460,65462,64821
1320,642,5,2,65462,65467,64825
1319,642,6,1,65467,65473,64831
1318,642,33,2,65473,65506,64864
1321,642,78,3,65506,65584,64942
1322,643,48,3,65584,65632,64989
1323,644,96,1,65632,65728,65084
1324,645,78,3,65728,65806,65161
1325,645,81,1,65806,65887,65242
1326,645,93,1,65887,65980,65335
1328,646,8,2,65980,65988,65342
1327,646,16,3,65988,66004,65358
1329,646,78,3,66004,66082,65436
1330,647,44,2,66082,66126,65479
1331,647,91,3,66126,66217,65570
1332,648,13,2,66217,66230,65582
1333,649,27,1,66230,66257,65608
1334,650,50,1,66257,66307,65657
1335,651,58,2,66307,66365,65714
1336,652,34,2,66365,66399,65747
1337,652,94,1,66399,66493,65841
1339,653,0,1,66493,66493,65840
1343,653,1,3,66493,66494,65841
1340,653,61,3,66494,66555,65902
1338,653,66,1,66555,66621,65968
1341,653,78,1,66621,66699,66046
1342,653,81,1,66699,66780,66127
1344,654,99,3,66780,66879,66225
1345,654,99,3,66879,66978,66324
1346,655,89,1,66978,67067,66412
1347,656,44,1,67067,67111,66455
1348,657,5,2,67111,67116,66459
1349,657,98,1,67116,67214,66557
1350,658,58,1,67214,67272,66614
1351,659,70,1,67272,67342,66683
1353,659,80,3,67342,67422,66763
1352,659,96,1,67422,67518,66859
1355,660,46,2,67518,67564,66904
1354,660,54,3,67564,67618,66958
1356,661,27,2,67618,67645,66984
1359,661,46,2,67645,67691,67030
1358,661,89,1,67691,67780,67119
1357,661,95,1,67780,67875,67214
1360,661,97,3,67875,67972,67311
1362,662,14,2,67972,67986,67324
1361,662,28,2,67986,68014,67352
1363,663,65,1,68014,68079,67416
1364,664,5,2,68079,68084,67420
1365,665,8,2,68084,68092,67427
1366,666,43,3,68092,68135,67469
1367,666,79,1,68135,68214,67548
1368,667,0,2,68214,68214,67547
1369,668,74,2,68214,68288,67620
1370,669,34,3,68288,68322,67653
1371,670,7,3,68322,68329,67659
1372,670,45,3,68329,68374,67704
1373,670,60,1,68374,68434,67764
1375,670,65,1,68434,68499,67829
1374,670,75,3,68499,68574,67904
1376,670,94,2,68574,68668,67998
1377,671,72,2,68668,68740,68069
1378,672,2,1,68740,68742,68070
1379,673,55,3,68742,68797,68124
1381,674,12,3,68797,68809,68135
1382,674,22,3,68809,68831,68157
1380,674,45,1,68831,68876,68202
1383,675,15,2,68876,68891,68216
1385,676,51,2,68891,68942,68266
1384,676,92,2,68942,69034,68358
1386,677,20,3,69034,69054,68377
1387,677,62,2,69054,69116,68439
1389,677,85,2,69116,69201,68524
1388,677,95,3,69201,69296,68619
1390,678,13,1,69296,69309,68631
1392,679,3,1,69309,69312,68633
1391,679,79,2,69312,69391,68712
1394,680,24,1,69391,69415,68735
1393,680,55,2,69415,69470,68790
1398,680,58,3,69470,69528,68848
1397,680,70,1,69528,69598,68918
1396,680,74,2,69598,69672,68992
1399,680,96,1,69672,69768,69088
1395,680,97,2,69768,69865,69185
1400,681,10,3,69865,69875,69194
1402,682,10,2,69875,69885,69203
1401,682,82,1,69885,69967,69285
1403,683,96,3,69967,70063,69380
1404,684,22,2,70063,70085,69401
1405,685,22,1,70085,70107,69422
1406,686,45,1,70107,70152,69466
1409,687,4,2,70152,70156,69469
1407,687,24,3,70156,70180,69493
1408,687,27,2,70180,70207,69520
1411,688,71,3,70207,70278,69590
1410,688,73,1,70278,70351,69663
1412,689,59,1,70351,70410,69721
1413,689,94,3,70410,70504,69815
1414,690,45,1,70504,70549,69859
1415,691,13,2,70549,70562,69871
1416,691,72,1,70562,70634,69943
1418,692,22,3,70634,70656,69964
1417,692,36,3,70656,70692,70000
1419,692,58,2,70692,70750,70058
1420,692,91,3,70750,70841,70149
1423,693,44,1,70841,70885,70192
1422,693,48,2,70885,70933,70240
1421,693,55,2,70933,70988,70295
1424,693,92,2,70988,71080,70387
1425,694,53,1,71080,71133,70439
